latitude,longitude,band,relief_m,elevation_std_m,slope_mean,slope_std,slope_p90,slope_p99,slope_max,unstable_fraction,excess_total_m,excess_max_m,toppled_fraction,mass_moved_m,max_change_m,initial_excess_m,residual_excess_m,excess_relieved_fraction,residual_unstable_fraction,iterations,converged,grid_spacing_y_m,grid_spacing_x_m,nodata_fraction,hemisphere
-16.10129022673427,-130.70703125,12,1302.5,306.8333277118149,0.18271920671448805,0.0866876985276556,0.2962963078368606,0.4257374180496397,0.5606999647028197,0.0,4.329543392530432,2.16751263837147,0.000244140625,2.164771695640411,1.0837563188724744,4.329543392530432,1.2496101930992154e-09,0.999999999711376,0.0,43,True,59.225293799972235,56.90205781911358,0.0,farside
-16.10129022673427,-130.03515625,12,635.0,128.8805878781269,0.13552980253597618,0.06898878315447626,0.22470449475398446,0.33008496327657544,0.5185855337401363,0.0,0.6675126383714698,0.6675126383714698,6.103515625e-05,0.33375631873968814,0.33375631873968814,0.6675126383714698,8.920935101741634e-10,0.9999999986635556,0.0,40,True,59.225293799972235,56.90205781911358,0.0,farside
-37.20400040774718,-129.6484375,2,1288.5,308.6949551894042,0.2490248151536634,0.14035060634048288,0.4462885798941464,0.5325162122090266,0.8192306959115181,0.00262451171875,247.78985403469486,25.2816300954046,0.00286865234375,107.67433594003796,17.996390452299238,247.78985403469486,2.2713848579769547e-09,0.9999999999908334,0.001953125,174,True,59.225293799972235,47.17221820553796,0.0,farside
40.00950383082666,-129.287109375,24,436.0,99.39688401571867,0.07996060570679722,0.04942065089663896,0.13740062829447913,0.26283087530581367,0.45926512075373155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,True,59.225293800165126,45.36289191073173,0.0,farside
39.13346264888521,-129.25,23,599.5,114.41982222098007,0.10950708850813101,0.08012612384165756,0.20836570671768714,0.3898576986626302,0.564435561823145,0.0,3.49276203979937,3.49276203979937,6.103515625e-05,1.7463810195972655,1.7463810195972655,3.49276203979937,6.048388456747489e-10,0.9999999998268307,0.0,44,True,59.225293799972235,45.9397538305037,0.0,farside
26.63684539668393,-128.9609375,20,1725.0,445.58155507566624,0.20818036235799012,0.07962318799855027,0.304453177680211,0.38645268855072035,0.5422829232429833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,True,59.225293799972235,52.93948298066018,0.0,farside
39.13346264888521,-127.009765625,23,2135.0,497.9236819485442,0.25046392135183365,0.09677348416573711,0.3926811311066336,0.46268782746522535,0.8092102062838304,0.00042724609375,39.59706025157625,12.327005477416023,0.00067138671875,19.798530124553054,6.1635027383235865,39.59706025157625,2.4701449774511275e-09,0.999999999937618,0.0003662109375,46,True,59.225293799972235,45.9397538305037,0.0,farside
15.434838190832078,-126.080078125,18,1798.5,253.07719527580446,0.18047580788039155,0.09734352476885998,0.2761716711558567,0.53617643255752,0.6991609181042491,0.0025634765625,28.862478501263894,6.559497002649763,0.00067138671875,14.51140865501975,3.2797485013243204,28.862478501263894,1.972537688743614e-09,0.9999999999316573,0.0025634765625,90,True,59.225293799972235,57.08925996074565,0.0,farside
-18.96317492817754,-125.462890625,9,1293.0,268.6107814547335,0.2384538954296091,0.16434325245455195,0.5153298855548916,0.6743856382967952,0.9795848059664644,0.046142578125,2698.3833724639517,78.00866039013358,0.04766845703125,4097.917504352588,44.82915048254563,2698.3833724639517,0.4602148656780969,0.9998294479315377,0.05499267578125,2000,False,59.225293799972235,56.01099668506489,0.0,farside
-29.86573638555707,-124.68359375,5,481.5,125.6428934074299,0.11837829022122578,0.07035496157484991,0.21774437451935152,0.31221213875644616,0.467489415184669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,True,59.225293799972235,51.35986065178534,0.0,farside
